desc1,desc2,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biscuits and crispbreads,Biscuits other than chocolate,1994,0,4,85,51,26,1,7,6,36,75,20,56,118,4,31,22,17,43,0,122,115,94,21,5,126,16,50,26,34,202,90,112,42,30,36,133,133,,24,34,17,17,1,160,57,26,61,52,6,4,0,19,17,2,21,8,19,665,67,67,186,44,43,31,18,169,18,22,254,67,21,89,53,53,,4,18,3,820,352,189,278,5,3,3,,5,30,22,8,,93,2,14,0,21,4,189,16,2,877,19,17,842,17,39,785,11,1,6,4,0,10,46,42,4,18,,3,22,15,7,33,125,31,2,29,54,1,27,18,8,96,64,14,7,7,5,10,34,42,5,10,5,1,20,20,9,480,118,32,19,94,35,34,94,54,9,12,26,7,1,1388,1092,212,880,32,33,3,30,28,138,123,16,44,21,2,21,,21,28,26,3,,23,33,33,,,16,6,11,91,11,77,3,38,30,8,77,27,30,11,9,10,374,32,29,22,4,20,17,3,267,265,158,113,45,1,9,54,43,427,52,37,123,109,13,27,6,1,7,5,2,49,13,54,43,11,60,6,104,27,77,35,41,22,2,17,5,5,,9,14,27,40,5,4,2,197,613,484,220,69,3,,3,25,1,20,18,2,4,178,3,,18,4,1,3,59,5,6,6,2,41,,41,,145,80,7,22,10,20,5,2,,52,10,42,472,78,342,34,19,5,37,21,16,144,2,142,,2265,106,250,732,148,235,224,3284,2245,1084,2200,1161,1039,820,65,175,184,376,75,462,1513,120,552
Biscuits and crispbreads,Biscuits other than chocolate,1995,0,3,83,48,27,1,7,7,37,74,20,54,109,3,27,20,17,40,1,131,115,98,17,4,127,16,49,27,35,187,86,102,40,30,34,133,133,,26,37,19,19,1,166,58,29,59,77,5,5,0,23,20,3,18,7,18,693,67,69,190,43,39,32,19,184,24,27,233,62,15,78,56,56,,4,15,3,810,335,188,287,5,4,4,,5,34,25,9,,96,2,13,0,20,4,207,14,2,818,19,14,785,11,33,740,12,1,6,4,0,9,43,41,3,16,,3,22,15,7,33,151,32,2,30,54,1,28,17,8,98,66,13,6,7,6,10,36,47,5,12,5,1,24,22,9,486,114,33,18,93,35,36,98,60,10,13,29,8,2,1427,1127,210,916,32,38,4,34,23,145,128,17,43,23,2,18,,18,28,26,2,,23,33,33,,,17,6,11,95,12,80,4,51,39,12,71,25,28,9,9,10,375,31,29,22,4,18,15,2,272,267,156,109,46,2,11,56,42,431,53,41,129,120,9,29,6,0,6,4,2,43,13,51,43,8,59,7,106,29,78,30,58,46,1,11,6,6,,8,13,25,43,6,4,2,240,602,548,264,66,3,,3,29,1,20,18,2,4,169,3,,14,11,1,10,66,6,6,7,2,45,1,42,,153,81,6,25,11,22,6,2,,52,10,42,478,73,359,31,15,5,37,20,17,162,2,160,,2245,108,235,751,147,227,212,3296,2227,1077,2219,1150,1068,818,60,173,181,421,74,498,1654,125,627
Biscuits and crispbreads,Biscuits other than chocolate,1996,0,3,89,55,27,1,6,6,31,76,21,55,93,6,17,20,16,32,2,137,124,105,19,4,132,12,56,25,39,185,77,108,53,24,37,136,136,,21,35,17,17,1,172,65,30,70,82,8,5,0,27,18,9,13,7,19,705,65,67,181,44,49,35,21,192,23,27,240,61,18,77,56,56,,4,18,7,826,334,211,281,7,4,4,,5,49,37,13,,80,1,14,0,21,3,214,13,1,788,14,12,762,49,33,680,9,1,5,3,1,10,38,31,7,15,,3,23,15,9,28,143,34,4,29,65,2,34,18,11,98,61,15,9,7,6,12,29,57,6,10,6,1,34,26,18,504,114,32,24,100,34,37,97,67,11,15,32,9,1,1392,1090,138,952,30,41,4,37,19,146,129,17,44,26,2,16,,23,37,34,3,,24,37,37,,,18,6,12,99,12,83,4,55,45,10,73,20,26,10,17,12,383,27,30,21,3,20,17,3,282,286,158,119,40,1,9,69,48,442,55,39,138,124,14,32,6,2,6,4,2,41,9,57,48,10,56,9,108,40,68,29,92,76,2,14,7,7,,8,15,17,52,7,5,2,201,601,528,273,73,4,,5,30,3,22,20,2,5,177,4,,11,15,2,13,70,6,7,7,2,48,1,41,,155,77,7,28,6,28,5,2,,59,12,47,479,74,287,99,19,7,42,21,21,168,7,162,,2180,110,231,759,158,235,222,3385,2297,1111,2274,1185,1088,819,72,189,202,476,77,504,1604,138,656
Fish,"Blue fish, dried or salted or smoked",1997,2,3,86,57,22,1,5,8,39,71,23,48,101,4,18,19,22,35,3,139,109,95,14,4,127,13,54,27,33,184,86,98,49,22,36,145,145,,18,34,17,17,1,169,68,28,68,58,7,4,0,36,28,8,15,8,16,731,64,76,186,49,46,37,20,203,23,27,257,62,22,87,57,57,,6,17,6,764,344,162,257,5,5,5,,6,62,50,12,,64,3,12,0,21,3,226,10,3,725,12,16,697,15,27,655,9,1,4,3,0,9,27,22,5,15,,2,23,15,8,29,172,32,4,28,55,1,29,15,10,97,64,13,6,6,8,15,30,58,5,13,6,1,32,28,7,512,120,34,22,99,35,37,100,65,11,15,31,8,1,1448,1159,159,1000,25,36,4,33,14,146,127,19,47,26,2,19,,20,28,24,4,,23,32,32,,,17,6,11,109,13,91,4,57,47,10,74,25,26,10,14,11,401,28,30,22,3,18,16,2,301,277,156,114,42,1,9,65,46,425,50,34,135,123,11,32,6,1,7,5,2,43,9,54,45,9,53,7,117,46,71,28,82,65,2,15,8,8,,8,12,15,54,7,4,2,235,586,522,282,72,3,,6,27,2,23,20,3,5,157,3,,11,14,1,12,65,4,6,7,1,45,1,39,,158,75,8,33,6,27,6,2,,52,10,41,469,66,243,143,17,6,37,18,19,179,6,174,,2173,108,231,752,149,210,202,3367,2235,1042,2325,1193,1132,810,56,194,185,462,71,538,1625,134,653
Other cereals and cereal products,Breakfast cereals,1998,1,2,78,48,23,1,5,7,38,74,30,44,100,0,23,19,22,35,1,116,108,94,14,4,128,11,55,26,36,163,75,88,47,23,36,136,136,,16,32,16,16,2,161,66,29,68,61,7,4,0,37,26,11,13,7,14,734,65,76,187,46,40,40,21,205,26,29,252,57,19,91,54,54,,6,20,7,731,314,162,255,5,5,5,,5,60,51,8,,55,2,13,0,18,3,224,9,3,705,13,13,678,13,31,635,7,0,5,2,0,6,27,23,4,15,,2,24,15,9,29,170,30,5,25,58,1,33,16,9,93,62,12,6,6,7,10,28,51,5,14,6,2,24,3,6,499,117,30,23,94,34,36,98,65,11,15,31,8,1,1422,1134,165,969,22,27,3,25,22,143,125,19,51,31,2,18,,21,34,30,4,,24,58,27,30,,15,6,9,112,14,94,4,57,45,12,75,25,24,11,15,10,421,23,25,21,3,17,14,2,332,281,159,118,41,2,8,64,48,410,47,34,130,119,11,29,7,1,8,6,3,38,9,54,45,9,52,8,121,50,71,28,66,48,2,17,9,9,,7,9,14,52,5,3,2,193,551,507,290,73,3,,5,26,2,22,20,2,4,146,2,,11,15,1,14,72,5,7,7,2,50,1,37,,163,75,8,33,7,30,8,3,,52,10,41,479,64,243,152,20,5,36,17,18,198,4,194,,2127,103,233,752,148,201,187,3328,2172,1012,2316,1161,1155,805,57,183,183,431,68,524,1542,131,645
Other cereals and cereal products,Breakfast cereals,1999,4,2,80,51,22,1,6,7,37,66,24,43,101,0,22,16,21,40,2,113,103,89,14,4,126,13,47,37,30,170,75,95,45,23,35,135,135,,17,31,16,16,1,155,63,26,67,60,9,4,0,41,29,12,13,7,16,729,51,71,174,45,58,46,20,210,26,28,251,54,18,84,58,58,,6,24,8,693,301,165,228,5,6,5,1,4,49,36,13,,65,1,11,0,17,2,216,8,3,646,13,17,616,8,24,584,7,1,3,2,0,9,20,17,3,14,,3,21,13,7,30,184,30,4,26,56,1,31,16,8,93,62,10,7,7,8,12,28,49,4,12,6,1,24,2,6,513,115,28,26,98,36,36,103,71,12,16,34,9,1,1439,1150,168,982,23,23,2,21,14,149,133,16,60,34,3,23,,20,26,22,4,,27,64,26,37,,15,5,10,107,13,90,4,62,48,14,69,27,24,13,5,10,402,21,28,19,4,16,14,2,315,278,157,119,39,1,7,63,49,401,46,29,124,111,12,28,8,0,7,5,2,38,8,61,51,11,53,8,129,52,78,26,74,58,2,14,8,7,1,5,11,15,48,5,3,2,191,600,502,292,68,3,,5,30,2,23,20,3,4,132,3,,11,14,1,13,70,6,7,7,2,48,1,35,,159,73,7,32,5,31,7,3,,49,10,39,450,63,257,123,8,6,33,16,16,197,4,193,,2086,103,226,735,146,192,169,3268,2137,972,2297,1166,1131,779,58,180,177,447,68,529,1584,126,640
Other cereals and cereal products,Breakfast cereals,2000,10,2,77,50,22,1,4,7,39,70,24,46,113,1,27,17,23,44,2,124,109,95,14,5,135,16,50,39,29,162,64,98,49,24,37,138,138,,18,30,15,15,1,170,80,33,71,58,9,4,0,43,33,10,12,9,16,765,55,82,187,48,58,43,21,214,27,30,246,51,15,82,60,60,,6,22,10,727,324,154,249,5,5,4,1,4,55,43,12,,70,2,12,1,17,3,264,7,3,680,12,15,653,9,28,616,6,1,3,2,1,9,22,19,4,13,,2,23,14,9,30,204,31,5,26,54,1,28,17,8,97,67,10,6,6,8,14,30,62,4,14,11,2,31,3,7,506,114,29,20,98,37,37,98,72,12,16,35,9,1,1484,1159,165,994,27,38,4,34,11,161,142,18,66,35,3,29,,22,23,19,3,,27,73,30,43,,18,6,12,126,15,106,5,57,44,13,68,24,24,13,6,12,424,24,25,22,4,18,15,2,332,275,148,121,28,2,8,65,52,395,48,33,126,113,13,29,6,1,7,5,2,36,8,56,49,7,47,7,150,63,87,28,69,54,1,13,8,7,1,7,9,14,52,6,4,2,187,613,571,329,72,3,,5,32,2,24,22,2,5,130,3,,7,14,1,13,63,4,6,7,1,45,1,36,,160,74,8,30,6,33,6,3,,50,10,40,461,65,247,139,10,5,32,15,16,216,5,211,,2164,109,235,779,144,193,167,3338,2149,1002,2336,1147,1189,782,69,187,189,470,70,584,1699,151,725
Other cereals and cereal products,Breakfast cereals,2001,18,3,79,58,14,1,5,8,45,68,18,49,118,3,29,16,24,45,2,108,93,80,13,5,133,16,54,34,28,141,36,106,37,23,41,126,125,1,14,26,12,14,2,170,57,27,67,55,5,3,0,44,39,5,12,6,15,750,55,78,175,39,65,49,26,203,38,22,229,47,15,73,63,63,,5,22,4,647,288,130,230,4,6,5,1,5,70,43,25,2,113,1,13,2,16,4,278,6,4,609,,10,599,8,26,565,4,0,2,1,1,4,13,12,1,11,0,2,45,35,10,35,197,37,4,33,51,1,28,15,7,100,63,13,7,6,10,12,32,70,9,21,11,1,29,5,10,502,102,23,25,98,37,37,97,83,13,22,44,3,2,1424,1091,160,931,20,44,1,43,18,154,137,17,78,41,5,32,,20,35,33,3,0,29,89,30,59,1,15,3,11,121,19,102,1,70,50,20,61,21,21,14,4,12,406,19,21,17,1,20,17,3,327,266,152,105,47,2,8,59,45,363,47,32,114,102,12,24,4,0,9,5,4,29,6,60,49,11,36,10,145,88,57,36,80,53,5,22,9,9,1,6,12,12,54,10,3,7,144,608,658,335,79,4,0,5,35,0,32,29,3,4,112,3,0,12,3,1,2,58,3,6,8,2,37,0,34,,173,75,9,31,8,37,8,3,2,58,8,49,456,58,360,34,4,4,36,18,17,222,10,212,,2033,112,229,812,157,196,147,3163,2006,912,2250,1094,1157,770,55,163,166,510,60,649,1745,128,735
Other cereals and cereal products,Breakfast cereals,2002,18,2,78,55,15,1,7,8,45,69,20,49,118,2,29,16,24,48,1,112,98,86,13,5,132,16,54,36,26,146,46,100,41,21,37,122,121,1,12,28,13,16,2,165,56,27,69,50,4,3,0,45,39,6,12,6,19,794,62,92,172,42,72,50,30,208,41,24,231,45,16,76,61,43,18,5,23,5,617,281,114,222,4,6,6,1,4,71,47,22,2,115,1,12,4,16,4,268,5,5,572,,16,555,5,21,529,4,0,2,1,0,4,13,12,1,11,1,2,50,40,10,30,210,38,5,33,51,1,29,14,7,99,62,14,8,6,10,13,36,73,10,24,12,1,27,6,11,505,99,24,28,100,37,35,96,86,15,24,44,4,1,1435,1085,166,919,21,39,2,37,14,163,144,19,94,45,10,38,,20,34,30,4,0,29,88,29,58,1,12,4,8,123,18,105,1,66,47,18,61,21,20,16,3,12,413,18,21,19,1,21,18,3,333,256,145,96,48,2,5,57,47,365,47,31,111,99,13,26,7,0,10,5,6,29,5,61,52,9,37,9,157,97,61,38,84,59,4,20,9,8,1,6,11,9,57,11,4,7,153,587,678,339,80,4,0,5,33,0,33,29,4,5,111,3,0,11,3,1,2,59,4,6,9,3,38,0,34,0,180,78,8,32,9,40,8,3,2,56,10,46,431,54,352,21,4,4,33,17,16,220,9,211,,2006,112,230,820,155,190,146,3180,1973,873,2307,1101,1206,757,61,164,174,515,58,670,1757,127,726
Bread,Brown and wholemeal bread,2003,19,3,79,58,13,1,7,9,47,70,20,50,119,2,29,16,25,47,1,105,95,83,13,5,134,18,55,33,29,139,38,101,44,23,35,120,119,1,13,28,14,14,2,168,59,27,62,64,4,4,0,48,43,5,12,6,14,789,64,87,171,44,67,54,31,211,38,22,228,43,14,76,63,44,19,6,22,4,600,269,114,217,4,8,8,0,4,71,45,24,2,122,1,13,5,15,4,311,5,6,602,,17,585,21,5,559,5,1,2,1,1,4,12,12,1,11,1,1,35,23,12,44,236,37,4,32,49,1,27,15,7,99,64,11,7,6,12,12,36,70,6,19,13,1,31,4,11,505,99,23,24,96,40,35,98,90,16,23,47,4,2,1439,1081,154,926,18,38,2,35,10,177,158,19,97,46,10,41,,20,32,28,4,0,28,83,25,58,1,15,3,11,121,15,106,1,67,48,19,56,19,14,12,10,14,401,17,23,17,1,22,19,3,322,264,148,102,46,2,6,60,48,346,46,29,100,89,11,23,4,1,7,3,5,30,5,60,50,10,40,9,155,98,56,43,80,55,5,20,10,10,0,6,10,8,62,11,7,4,148,660,762,362,77,3,0,5,35,1,34,31,4,4,102,3,0,11,2,1,2,60,3,6,9,3,40,0,31,0,179,74,7,28,12,44,9,3,2,55,10,45,410,46,353,9,2,4,27,16,10,237,11,226,,2041,113,225,836,156,186,135,3133,1943,864,2269,1079,1190,728,52,164,163,506,56,699,1933,129,792
Bread,Brown and wholemeal bread,2004,14,2,77,44,23,2,7,7,43,70,20,50,123,2,28,16,28,47,2,96,100,87,14,6,131,18,54,34,25,165,45,120,47,21,35,117,116,1,9,28,15,13,3,165,60,30,58,55,4,3,0,49,43,6,12,7,12,805,57,88,173,47,68,56,35,217,38,28,225,45,15,72,62,44,18,4,22,5,570,95,58,416,4,6,6,0,5,68,42,23,2,109,1,13,4,16,4,299,4,5,497,,12,484,18,5,461,3,0,2,1,0,4,11,6,4,10,1,1,33,22,11,43,251,35,4,31,50,2,28,14,6,96,59,12,8,5,12,14,36,68,6,18,13,1,31,4,10,536,104,23,32,102,42,35,99,99,20,24,51,4,2,1499,1133,158,975,20,43,3,40,8,187,168,19,89,43,1,21,23,19,32,28,4,0,30,81,24,56,1,14,3,11,120,13,106,1,69,49,20,56,18,16,11,10,14,363,16,22,19,1,26,23,3,280,252,138,92,46,2,6,58,48,345,46,27,101,89,12,23,10,1,9,3,6,28,5,63,51,11,32,11,155,98,57,45,79,53,5,21,10,10,1,6,9,6,61,11,5,6,135,626,765,306,76,4,0,6,33,1,38,33,5,4,99,3,0,11,2,1,2,61,3,6,9,3,39,0,31,0,178,73,8,27,10,45,9,3,2,55,11,44,353,65,273,12,3,4,26,18,8,249,12,237,,1996,110,229,820,158,182,134,3096,1927,822,2274,1106,1168,695,55,164,165,498,56,697,1832,131,763
Bread,Brown and wholemeal bread,2005,11,2,63,39,16,1,6,8,44,68,20,48,120,2,25,19,24,49,1,85,99,86,13,6,135,20,59,32,24,186,41,145,46,20,38,122,121,1,8,27,15,12,2,183,54,30,58,52,5,3,0,48,42,6,13,7,13,856,59,92,179,47,78,67,40,225,37,31,235,46,14,79,61,44,17,6,23,6,587,99,60,428,4,8,7,0,6,67,42,23,2,107,1,13,2,16,4,291,4,5,475,,15,460,12,5,444,3,0,1,1,1,3,20,18,2,11,1,1,24,13,11,53,253,34,4,29,53,2,28,16,7,104,65,11,7,6,14,19,32,71,6,17,12,1,35,5,12,567,107,22,35,112,42,36,99,114,25,27,58,4,1,1552,1167,159,1008,19,40,3,37,9,201,180,21,95,42,3,24,25,21,29,24,6,0,33,89,26,62,1,13,3,9,125,12,112,1,74,52,22,52,16,15,11,10,12,437,15,21,22,1,28,25,3,350,255,145,102,43,2,5,56,46,354,48,25,105,90,15,24,8,0,8,3,5,29,4,67,55,12,35,11,152,94,58,49,90,65,5,20,12,11,1,6,11,6,58,12,5,7,132,600,676,310,82,4,1,6,32,0,38,33,5,4,94,3,0,10,3,1,2,59,3,6,9,2,39,0,33,0,179,68,9,29,10,49,9,3,2,58,12,46,336,42,281,9,3,4,26,19,7,249,10,239,,2027,116,226,821,167,183,129,3290,1998,842,2448,1156,1292,701,60,168,165,532,57,710,1718,123,739
"Cakes, buns and pastries","Buns, scones and teacakes",2006,12,1,64,43,13,1,6,9,45,66,18,48,128,2,29,22,24,51,1,99,102,90,13,6,135,18,60,30,28,188,36,151,45,21,40,120,119,1,8,27,16,11,2,181,54,31,56,59,5,3,0,48,42,6,12,7,10,855,55,90,180,49,72,67,41,226,39,36,221,42,14,71,62,44,18,6,19,6,565,98,65,401,3,7,7,0,6,77,46,29,2,114,1,14,5,16,4,294,4,6,490,,12,477,11,4,462,3,0,2,1,0,3,18,16,2,9,1,1,26,14,12,49,292,33,4,29,54,1,29,16,8,103,65,10,7,5,15,17,29,76,6,18,12,1,38,7,12,566,107,22,39,107,42,36,100,113,25,26,58,5,1,1532,1137,163,974,18,47,5,43,9,204,182,22,95,41,3,24,28,22,26,22,4,0,31,87,24,61,1,13,3,9,128,14,114,1,70,50,20,55,19,14,12,10,13,458,17,22,23,2,29,26,3,366,246,142,100,42,2,5,56,41,355,48,24,107,92,15,23,8,0,9,3,6,29,4,66,55,10,36,10,146,89,57,50,87,60,6,21,12,11,1,5,8,6,59,13,6,7,171,638,635,363,79,4,1,5,34,1,39,34,5,4,92,3,0,10,3,1,2,57,3,5,8,2,39,0,30,0,194,74,9,31,10,55,10,3,2,59,13,46,310,40,263,4,3,4,28,20,8,245,12,233,,2022,116,238,804,170,184,126,3265,1952,810,2454,1142,1313,692,54,165,165,530,55,764,1807,123,760
Non-carcase meat and meat products,"Burgers, frozen or not frozen",2007,8,2,61,41,12,1,7,10,45,64,17,47,126,1,26,18,25,55,1,100,107,94,13,6,130,19,56,29,26,176,36,140,44,20,41,115,114,1,8,28,16,12,3,178,56,32,49,75,5,4,0,43,37,6,12,6,12,855,59,89,178,45,68,62,48,230,37,40,224,43,14,73,59,40,18,6,23,7,537,93,62,381,3,8,7,0,6,67,41,24,2,106,1,13,3,15,5,284,3,6,432,,11,420,11,2,407,3,0,1,1,1,3,19,17,2,9,1,1,23,11,12,50,258,35,4,31,55,0,35,14,6,106,67,11,8,5,16,19,26,71,5,17,12,1,36,6,12,566,110,21,38,106,42,37,95,117,28,27,58,5,2,1552,1154,173,982,18,59,5,54,10,196,175,22,92,40,4,24,24,21,30,25,4,0,30,92,24,67,1,13,4,10,129,13,115,1,73,51,22,54,20,12,13,9,12,426,14,21,21,2,28,25,3,340,244,142,101,41,1,3,55,42,350,50,24,104,90,14,22,8,0,9,4,5,29,4,64,54,9,36,11,148,89,59,50,94,66,8,20,12,11,1,5,9,5,59,14,8,6,172,573,605,337,79,4,1,6,36,0,42,37,5,4,92,3,0,10,2,1,2,58,2,5,8,2,40,0,30,1,197,72,10,29,9,62,10,3,2,57,12,45,304,35,265,2,2,4,24,17,8,251,12,239,,1984,119,235,795,165,181,125,3202,1921,781,2421,1140,1281,677,54,159,163,536,56,721,1686,129,772
Fats,Butter,2008,8,2,59,40,11,1,7,9,45,63,18,45,111,1,21,16,21,52,0,86,110,99,12,6,130,18,54,33,25,168,39,130,43,21,40,111,110,1,10,29,17,11,3,183,57,31,53,69,5,3,0,44,39,5,10,6,10,790,49,83,162,42,60,58,44,219,33,41,203,39,13,66,53,37,16,5,20,6,535,81,57,396,3,6,5,1,6,67,42,24,2,98,1,14,3,15,5,264,3,7,420,,10,410,9,3,399,3,0,2,1,0,2,22,20,2,10,1,1,23,11,12,49,225,37,4,33,45,1,21,15,8,99,62,11,7,4,15,20,29,75,6,17,12,1,39,6,12,557,108,19,39,113,39,34,89,116,31,22,58,4,4,1537,1145,158,987,17,47,4,43,7,202,180,22,98,40,2,28,27,21,23,19,5,0,28,91,25,66,1,15,4,11,130,13,117,1,70,49,20,55,21,12,13,9,12,409,12,20,21,3,28,25,3,325,242,138,100,38,1,5,54,43,358,54,21,108,95,14,22,11,0,9,4,5,30,4,62,52,9,36,11,145,83,63,51,90,63,11,16,12,10,2,5,9,4,58,13,7,6,168,587,606,321,76,4,0,6,31,0,41,35,6,4,93,3,0,9,2,1,2,53,3,4,9,2,34,0,30,0,190,70,9,27,11,58,10,3,2,60,14,46,301,33,264,2,2,4,24,16,8,232,8,224,,1957,111,211,787,161,184,127,3093,1894,776,2317,1118,1199,659,63,153,170,535,55,675,1682,131,706
"Cakes, buns and pastries",Cakes and pastries,2009,7,2,55,36,12,1,6,11,43,68,22,46,112,1,21,18,19,51,1,107,108,95,13,6,133,18,55,35,25,173,37,136,47,20,39,111,110,1,10,28,16,12,2,183,59,31,55,82,5,3,0,41,36,6,11,6,9,762,45,78,163,42,60,55,47,205,28,39,201,38,14,64,53,36,18,5,19,6,514,80,53,381,4,6,5,1,6,74,45,28,1,99,1,15,4,15,4,264,3,6,421,,9,412,10,2,400,3,0,2,1,1,2,24,22,2,9,0,1,23,12,11,49,236,38,4,34,46,0,25,14,8,105,68,10,8,4,16,21,27,79,5,19,11,1,42,7,13,552,103,17,39,113,41,33,88,117,29,25,58,5,1,1583,1156,165,991,16,69,5,64,10,203,182,21,104,44,2,30,28,23,22,17,5,0,27,91,23,67,1,13,3,9,132,12,119,0,71,54,17,54,19,14,12,10,11,381,12,17,20,1,29,26,3,302,247,145,109,36,2,3,55,42,350,53,21,109,93,16,20,7,0,8,4,4,28,4,63,53,10,37,11,151,86,66,50,92,63,11,18,13,11,2,4,9,4,61,14,8,6,160,583,625,309,78,4,1,7,33,1,44,37,7,5,90,4,0,9,2,1,2,51,2,4,8,2,35,0,29,0,186,70,9,26,9,57,10,2,2,60,14,46,297,30,264,2,2,4,23,15,8,236,8,227,,2003,116,212,787,158,181,125,3007,1864,761,2246,1103,1143,656,58,158,169,548,54,705,1678,134,744
"Cakes, buns and pastries",Cakes and pastries,2010,9,2,57,39,11,1,7,8,43,70,22,48,114,1,19,18,21,55,1,103,103,92,11,6,133,19,53,33,27,164,38,127,45,22,40,108,106,1,8,26,16,10,2,181,57,32,52,79,5,5,0,41,35,7,10,7,9,755,47,72,156,43,56,57,47,204,30,44,192,36,12,57,56,37,19,5,19,6,501,77,63,361,4,5,5,0,7,74,45,28,1,97,1,15,3,16,5,274,3,8,352,,,352,8,1,343,4,0,2,1,1,3,23,21,2,9,1,1,24,12,12,52,245,37,4,33,44,1,23,13,7,107,66,9,8,5,19,21,26,84,6,20,11,1,45,6,12,565,102,17,41,110,42,35,93,125,29,26,64,5,2,1545,1156,172,985,16,48,6,43,7,203,184,19,91,41,1,26,23,24,19,16,4,0,25,95,20,73,1,17,4,13,131,12,118,0,76,54,22,53,19,10,12,11,11,378,12,18,21,2,30,25,4,296,242,141,106,36,1,2,57,39,350,54,19,109,93,16,20,7,0,8,4,4,29,3,67,58,9,34,12,161,90,72,51,92,63,13,17,12,11,1,3,11,4,62,13,7,6,234,532,607,345,76,4,1,7,34,1,42,36,6,6,90,4,0,8,2,1,2,52,2,5,7,2,36,0,28,0,188,68,9,28,8,59,12,3,2,60,14,47,281,28,249,2,2,3,20,15,6,244,15,229,,1897,118,211,805,151,183,126,2982,1849,742,2240,1107,1133,634,58,153,162,556,56,706,1718,131,762
"Cakes, buns and pastries",Cakes and pastries,2011,9,3,53,33,13,1,6,10,43,69,23,46,112,1,20,16,18,56,0,88,105,93,12,7,132,19,52,33,29,175,41,134,46,21,40,105,104,1,7,26,15,11,2,190,58,31,52,87,5,4,0,41,35,6,8,7,10,764,48,76,149,44,58,53,46,220,31,39,189,34,10,59,53,34,18,5,22,6,496,74,60,362,3,4,4,1,6,74,39,34,1,106,1,14,4,15,4,251,2,6,355,,,355,4,2,349,4,0,2,1,1,2,20,18,2,8,0,1,24,11,12,48,256,38,3,35,37,1,19,11,5,108,67,9,7,4,20,20,25,79,6,21,11,1,41,7,13,550,100,16,39,113,42,34,85,121,27,25,65,5,2,1549,1151,167,984,18,59,4,55,5,200,181,19,92,41,3,25,23,23,17,13,3,0,25,91,20,70,1,16,4,13,131,13,117,1,76,55,21,56,20,9,15,11,11,385,12,18,19,2,28,24,4,307,250,145,109,36,1,4,56,44,351,53,18,107,91,17,17,9,0,9,4,5,31,3,66,56,10,37,11,157,87,70,54,92,64,12,16,12,11,1,3,9,5,59,11,6,4,286,379,576,390,75,4,0,7,31,1,44,36,8,5,93,4,0,8,3,1,2,49,2,5,8,2,32,0,27,0,186,62,7,27,9,66,12,2,2,54,15,39,259,24,232,2,1,3,17,13,5,246,11,235,,1904,118,204,794,147,170,126,2986,1836,746,2240,1090,1150,621,71,151,164,547,53,726,1630,134,728
Other cereals and cereal products,Cakes and pastries - frozen,2012,8,2,50,31,12,1,6,10,40,68,23,45,104,1,18,16,18,50,1,86,103,92,12,6,128,18,48,32,29,158,36,123,45,18,41,105,104,1,11,25,15,9,2,192,50,33,50,80,5,6,0,37,30,7,7,7,8,744,50,75,135,38,55,51,50,214,33,43,183,31,11,59,51,33,19,4,20,7,478,66,56,357,4,4,4,0,6,70,39,29,1,103,1,13,4,14,4,240,2,6,297,,,297,3,2,292,4,0,1,1,1,2,24,21,3,8,0,1,22,11,11,46,305,38,2,36,36,1,19,9,7,104,64,7,8,5,19,22,22,72,7,20,9,1,36,7,14,551,101,14,37,109,42,34,85,129,29,23,70,5,1,1604,1209,158,1051,17,53,5,48,5,195,175,20,100,41,4,28,27,25,22,18,4,0,25,91,21,69,1,15,4,12,129,13,115,1,80,55,25,55,18,10,16,12,10,362,12,17,19,2,30,26,4,282,246,142,107,35,1,3,55,45,352,53,19,103,86,17,19,8,0,8,4,5,31,4,65,57,8,40,9,164,91,73,52,92,62,14,16,12,11,1,2,9,4,62,10,6,4,340,335,549,409,85,4,0,7,34,1,45,36,9,5,91,4,0,8,3,0,3,49,2,6,8,2,31,0,26,0,191,59,7,28,6,74,12,3,2,61,14,47,266,25,239,1,1,3,21,12,9,237,11,226,,1901,114,196,793,144,178,124,2917,1810,724,2193,1086,1107,615,73,149,160,542,53,776,1633,126,700
